order_line_id,transaction_id,order_date,customer_id,product_id,product_name,category,unit_price,quantity,total_price,month,season,festival
21742,4692,2024-04-05,24208,17,Docking Station,Accessories,0.24703536969125428,0.715396353217978,0.6617954308680531,4,Summer,No Festival
7452,2277,2025-06-20,42566,27,Java Programming Book,Books,-1.254007456361181,1.4324381797938541,-0.628022348150253,6,Summer,No Festival
14026,3370,2024-11-03,20746,19,Router Wi-Fi 6,Networking,-1.2576611573561634,1.4324381797938541,-0.632349582974693,11,Winter,Diwali Offer
11096,3116,2024-09-21,20771,31,Microsoft Office 365,Software,-0.6679252750857873,0.715396353217978,-0.20510628232828376,9,Monsoon,No Festival
19043,4830,2024-02-14,26139,28,AI & ML Book,Books,1.3401916042767414,-1.4357291265096501,-0.5430650989485755,2,Winter,No Festival
16842,2802,2024-07-23,12027,13,Gaming Headset,Peripherals,0.25940526074136594,-1.4357291265096501,-0.7990694249702522,7,Monsoon,No Festival
26140,2736,2024-04-20,14402,10,SSD 1TB,Hardware,0.6902872985405781,-0.718687299933774,-0.1040829224747678,4,Summer,No Festival
14390,2370,2025-05-01,42325,21,Network Switch,Networking,-0.03269322260909273,1.4324381797938541,0.8184324906925099,5,Summer,No Festival
1423,2141,2024-05-24,33478,30,Windows 11 License,Software,0.631932735448564,-1.4357291265096501,-0.7108293711821818,5,Summer,No Festival
15480,3224,2025-03-13,48376,31,Microsoft Office 365,Software,-0.815849119685132,-0.718687299933774,-0.8175957105496201,3,Summer,No Festival
11868,3160,2025-08-17,38481,8,Graphics Card,Hardware,-0.8812150563139362,0.715396353217978,-0.4071928724012492,8,Monsoon,No Festival
9746,1397,2025-01-19,25892,13,Gaming Headset,Peripherals,0.3698754683510882,-0.718687299933774,-0.25587391266939463,1,Winter,Pongal/New Year Offer
19963,1198,2024-07-25,17989,17,Docking Station,Accessories,0.3368403030203945,0.715396353217978,0.7468832988555179,7,Monsoon,No Festival
26913,3274,2024-05-16,36436,26,Python Programming Book,Books,-1.5842288425119608,-0.0016454733578979777,-1.1274430589212365,5,Summer,No Festival
13850,3331,2024-10-03,38269,12,External Hard Drive 2TB,Hardware,-0.00014977868095863403,-0.0016454733578979777,-0.013881420032174045,10,Monsoon,Diwali Offer
20815,4735,2025-05-02,19338,20,Ethernet Cable,Networking,-0.403129836276198,-0.0016454733578979777,-0.2881473270733018,5,Summer,No Festival
12528,1947,2023-12-21,46306,27,Java Programming Book,Books,-1.3274411746161607,0.715396353217978,-0.8299806596545621,12,Winter,Year-end Sale
23922,2387,2023-12-25,39489,23,Arduino Kit,IoT,0.8534670371692458,-0.0016454733578979777,0.6047976224762512,12,Winter,Year-end Sale
23404,3899,2025-02-23,47948,30,Windows 11 License,Software,0.7035185628648198,0.715396353217978,1.0943015331430086,2,Winter,No Festival
22002,1798,2024-07-05,17677,8,Graphics Card,Hardware,-0.748907170018232,1.4324381797938541,-0.029810411295083772,7,Monsoon,No Festival
4394,2509,2024-10-29,33272,12,External Hard Drive 2TB,Hardware,-0.09670891820920537,-0.718687299933774,-0.4769122744660078,10,Monsoon,Diwali Offer
22342,4295,2025-04-02,20081,17,Docking Station,Accessories,0.6269566032672164,-0.0016454733578979777,0.4438380082616163,4,Summer,No Festival
13626,2350,2024-04-28,27654,17,Docking Station,Peripherals,0.6313403126232384,-0.0016454733578979777,0.44695309728696153,4,Summer,No Festival
28547,4994,2024-12-15,29735,31,Microsoft Office 365,Software,-0.8005189441032822,1.4324381797938541,-0.09093644938049099,12,Winter,Year-end Sale
29331,4019,2024-02-04,28758,11,USB Drive 64GB,Accessories,-1.4147981099827145,1.4324381797938541,-0.8184536168148641,2,Winter,No Festival
8296,1792,2024-03-09,19495,26,Python Programming Book,Books,-1.5902478437805094,1.4324381797938541,-1.0262462629759088,3,Summer,No Festival
1253,1234,2024-05-06,19608,14,Webcam HD,Peripherals,0.008359227528817233,1.4324381797938541,0.8670526684545456,5,Summer,No Festival
27082,3640,2023-12-14,45349,24,Laptop Bag,Accessories,-1.2597322587714457,-0.0016454733578979777,-0.8968539243146109,12,Winter,Year-end Sale
17208,2345,2024-05-04,23737,14,Webcam HD,Peripherals,0.2723024410387255,1.4324381797938541,1.179651938822676,5,Summer,No Festival
21453,2095,2024-04-26,31691,16,Laptop Cooling Pad,Accessories,-1.0315568935196746,1.4324381797938541,-0.36456460391609613,4,Summer,No Festival
20009,2400,2025-01-07,27327,2,Desktop PC,Hardware,-0.70999863917222,-1.4357291265096501,-1.0286907497811904,1,Winter,Pongal/New Year Offer
13457,3339,2024-06-10,10961,31,Microsoft Office 365,Software,-0.4539043877396638,-1.4357291265096501,-0.9680300682059967,6,Summer,No Festival
12227,3833,2023-11-27,32290,30,Windows 11 License,Software,0.78375142164937,-1.4357291265096501,-0.6748682946282369,11,Winter,Diwali Offer
24841,2468,2024-03-10,22835,27,Java Programming Book,Books,-1.2644921328368164,-0.718687299933774,-1.0301345770762433,3,Summer,No Festival
20256,4616,2025-02-26,33766,31,Microsoft Office 365,Software,-0.6773224403589101,0.715396353217978,-0.21400985508954112,2,Winter,No Festival
3491,2979,2024-07-04,31754,12,External Hard Drive 2TB,Hardware,-0.4430984344013751,0.715396353217978,0.007911375288378965,7,Monsoon,No Festival
10563,1198,2024-12-15,30159,4,Wireless Keyboard,Peripherals,0.013865942228214665,-1.4357291265096501,-0.8572299745772743,12,Winter,Year-end Sale
23813,1374,2025-04-21,25728,27,Java Programming Book,Books,-1.2855902892683309,-0.0016454733578979777,-0.915228789178139,4,Summer,No Festival
8332,2534,2024-08-11,25298,16,Laptop Cooling Pad,Accessories,-0.8748809988053594,0.715396353217978,-0.40119151558113453,8,Monsoon,No Festival
25001,4705,2024-09-05,16493,22,Raspberry Pi 4,IoT,1.2433665153553395,0.715396353217978,1.6057936039233947,9,Monsoon,No Festival
3347,3224,2024-06-26,27977,9,RAM 16GB,Peripherals,-0.92491383250049,-1.4357291265096501,-1.0795974063548182,6,Summer,No Festival
6742,2579,2025-09-11,38491,25,VR Headset,Accessories,1.4503844453011658,-0.718687299933774,0.2560033405157947,9,Monsoon,No Festival
23141,2918,2024-11-09,27838,24,Laptop Bag,Accessories,-1.4159891762559909,-0.718687299933774,-1.1019043560464994,11,Winter,Diwali Offer
22969,3871,2024-12-05,23557,7,Monitor 4K,Hardware,0.5261627571108043,0.715396353217978,0.926261461986791,12,Winter,Year-end Sale
17285,3495,2023-11-04,38988,11,USB Drive 64GB,Accessories,-1.4071441827206175,1.4324381797938541,-0.809388742420992,11,Winter,Diwali Offer
117,2407,2024-01-12,16101,25,VR Headset,Accessories,0.9320492354441952,-1.4357291265096501,-0.639741202119976,1,Winter,Pongal/New Year Offer
28838,2095,2025-09-07,30873,19,Router Wi-Fi 6,Networking,-1.1472183936697884,-0.0016454733578979777,-0.8169009260858702,9,Monsoon,No Festival
1165,4978,2025-01-27,21768,12,External Hard Drive 2TB,Hardware,-0.3194983220243077,0.715396353217978,0.12501930750665452,1,Winter,Pongal/New Year Offer
11713,1498,2023-11-21,31482,26,Python Programming Book,Books,-1.5890077443641855,-0.0016454733578979777,-1.1308389740022893,11,Winter,Diwali Offer
18211,3151,2024-05-08,20416,25,VR Headset,Accessories,0.7410713638974714,-1.4357291265096501,-0.6849778592842817,5,Summer,No Festival
6675,1815,2024-05-25,48189,22,Raspberry Pi 4,IoT,1.0240606602104654,-0.0016454733578979777,0.7260224300013121,5,Summer,No Festival
19112,2075,2025-01-09,44718,5,Gaming Mouse,Peripherals,1.7049557419474306,1.4324381797938541,2.8764047009002027,1,Winter,Pongal/New Year Offer
9368,4201,2024-12-27,30860,28,AI & ML Book,Books,1.1738005606974513,-0.0016454733578979777,0.8324284626053013,12,Winter,Year-end Sale
5818,1514,2024-08-15,31178,6,Optical Mouse,Peripherals,-1.5376308902629892,-0.718687299933774,-1.1595305560753006,8,Monsoon,No Festival
10348,1914,2025-07-23,39763,16,Laptop Cooling Pad,Accessories,-1.018775343619352,1.4324381797938541,-0.3494268660675543,7,Monsoon,No Festival
25836,4437,2025-06-21,19434,7,Monitor 4K,Hardware,0.9967159009061081,0.715396353217978,1.3720984811358214,6,Summer,No Festival
259,2055,2024-11-13,46532,7,Monitor 4K,Hardware,1.2566003411124267,-0.718687299933774,0.164200609507418,11,Winter,Diwali Offer
9690,2966,2025-06-06,40053,7,Monitor 4K,Hardware,0.9183389831777972,-0.0016454733578979777,0.6508959995929773,6,Summer,No Festival
21391,3215,2024-04-30,24121,9,RAM 16GB,Hardware,-0.8605281928136544,-0.0016454733578979777,-0.6131772241177814,4,Summer,No Festival
606,1189,2024-03-24,32554,17,Docking Station,Accessories,0.7309705364297212,1.4324381797938541,1.7228722400901801,3,Summer,No Festival
9197,1462,2025-05-28,24500,13,Gaming Headset,Peripherals,0.3545500497159519,-0.0016454733578979777,0.2502643480384657,5,Summer,No Festival
4676,4932,2025-04-18,42265,14,Webcam HD,Peripherals,0.4811935102327556,-0.718687299933774,-0.2031384197453275,4,Summer,No Festival
14848,4467,2024-05-04,30968,31,Microsoft Office 365,Software,-0.5181239002105033,0.715396353217978,-0.06317332678548493,5,Summer,No Festival
18130,1613,2025-09-14,32458,11,USB Drive 64GB,Accessories,-1.445008746722495,1.4324381797938541,-0.8542333698785189,9,Monsoon,No Festival
20762,4098,2025-07-04,23986,18,Power Bank 20000mAh,Accessories,-0.044512405597366994,-0.718687299933774,-0.4521848468633139,7,Monsoon,No Festival
12250,4497,2023-12-19,45170,16,Laptop Cooling Pad,Accessories,-0.9380569103510422,-1.4357291265096501,-1.0827105885365755,12,Winter,Year-end Sale
25277,1581,2024-02-23,31460,4,Wireless Keyboard,Peripherals,0.5997567478781329,1.4324381797938541,1.567470121513167,2,Winter,No Festival
18506,2092,2024-07-07,32497,26,Python Programming Book,Books,-1.5892715719472983,-0.0016454733578979777,-1.1310264513968866,7,Monsoon,No Festival
27279,1683,2025-08-14,38524,15,Microphone USB,Peripherals,0.6123729024004153,0.715396353217978,1.0079433606270112,8,Monsoon,No Festival
4946,4828,2025-06-04,41314,15,Microphone USB,Peripherals,1.55335550937647,-0.718687299933774,0.3047845598863193,6,Summer,No Festival
2476,3257,2024-02-22,28731,14,Webcam HD,Peripherals,0.21491390404853966,0.715396353217978,0.6313611671049028,2,Winter,No Festival
17938,1759,2023-10-12,10292,8,Graphics Card,Hardware,-0.8096069078400245,-0.0016454733578979777,-0.5769922667916477,10,Monsoon,Diwali Offer
18549,2795,2024-08-24,31747,9,RAM 16GB,Hardware,-0.6892071228442401,1.4324381797938541,0.040894915579449735,8,Monsoon,No Festival
26564,1616,2025-07-06,47508,19,Router Wi-Fi 6,Networking,-1.1520785295351215,1.4324381797938541,-0.5073035475737164,7,Monsoon,No Festival
12471,4158,2025-01-09,20418,29,Cybersecurity Guide,Books,1.323385677456758,0.715396353217978,1.681609704987675,1,Winter,Pongal/New Year Offer
19844,3571,2024-09-12,36098,13,Gaming Headset,Peripherals,-0.04059926804700762,1.4324381797938541,0.8090690219276776,9,Monsoon,No Festival
17589,3958,2025-08-19,27657,12,External Hard Drive 2TB,Hardware,-0.17447987411000598,-0.0016454733578979777,-0.12566735179596264,8,Monsoon,No Festival
25992,4350,2025-08-15,15212,2,Desktop PC,Hardware,-0.8020345805100139,1.4324381797938541,-0.09273148259459525,8,Monsoon,No Festival
5619,1023,2024-01-14,12714,27,Java Programming Book,Peripherals,-0.00014977868095863403,1.4324381797938541,-0.6579641262194129,1,Winter,Pongal/New Year Offer
19029,1130,2025-03-03,22738,11,USB Drive 64GB,Accessories,-1.4581159645132065,-0.718687299933774,-1.121861381039929,3,Summer,No Festival
11873,2931,2024-04-28,31595,3,Mechanical Keyboard,Peripherals,0.8989127105566055,-0.718687299933774,-0.005249312458100191,4,Summer,No Festival
3358,2047,2025-06-20,19937,4,Wireless Keyboard,Peripherals,0.5047433238166363,-0.0016454733578979777,0.35699255053414114,6,Summer,No Festival
16605,3761,2024-01-21,31324,28,AI & ML Book,Books,1.3588640838033246,-0.0016454733578979777,0.963935664155259,1,Winter,Pongal/New Year Offer
10045,3146,2023-12-26,37153,4,Wireless Keyboard,Peripherals,0.473407852138591,1.4324381797938541,1.4178297041871228,12,Winter,Year-end Sale
4407,1330,2025-08-02,17357,3,Mechanical Keyboard,Peripherals,0.6308594950861922,-0.0016454733578979777,0.44661142558585115,8,Monsoon,No Festival
12205,4837,2023-11-19,12086,24,Laptop Bag,Accessories,-1.2843805611271781,-1.4357291265096501,-1.1647437797705553,11,Winter,Diwali Offer
4695,2729,2023-11-23,39486,18,Power Bank 20000mAh,Accessories,-0.08655137329987096,-0.718687299933774,-0.47210026799663857,11,Winter,Diwali Offer
6126,4793,2024-05-03,15335,30,Windows 11 License,Software,0.6508763609378196,1.4324381797938541,1.6280132721835645,5,Summer,No Festival
9870,3438,2024-02-23,14633,6,Optical Mouse,Peripherals,-1.601488142945643,0.715396353217978,-1.089633124159177,2,Winter,No Festival
29493,1323,2024-09-18,41602,13,Gaming Headset,Peripherals,0.3245157859235505,1.4324381797938541,1.2414904430123783,9,Monsoon,No Festival
19996,4902,2024-10-25,48890,27,Java Programming Book,Books,-1.285390497506362,-0.0016454733578979777,-0.9150868160055314,10,Monsoon,Diwali Offer
6733,2520,2023-12-30,34765,29,Cybersecurity Guide,Books,0.9369924349175262,-0.0016454733578979777,0.6641512494464863,12,Winter,Year-end Sale
21046,2274,2025-04-16,43278,17,Docking Station,Accessories,0.5289905789725191,0.715396353217978,0.9289407505775391,4,Summer,No Festival
19340,3045,2025-06-03,46037,31,Microsoft Office 365,Software,-0.00014977868095863403,-0.718687299933774,-0.8356285570132033,6,Summer,No Festival
15343,1339,2024-12-19,13355,26,Python Programming Book,Books,-1.5805890464381414,-1.4357291265096501,-1.23490626294543,12,Winter,Year-end Sale
4866,1838,2025-02-16,39365,31,Microsoft Office 365,Software,-0.5726037472448442,1.4324381797938541,0.17899329534121583,2,Winter,No Festival
24438,3092,2025-04-26,27363,14,Webcam HD,Peripherals,0.6206895089316071,-1.4357291265096501,-0.7134925382771391,4,Summer,No Festival
8342,3498,2023-11-01,43954,22,Raspberry Pi 4,IoT,1.4324847866560446,-0.718687299933774,0.24752360707935475,11,Winter,Diwali Offer
11893,2942,2024-03-10,10160,9,RAM 16GB,Hardware,-0.9952317506580965,-1.4357291265096501,-1.0962535117477674,3,Summer,No Festival
20777,1707,2025-06-26,18608,7,Monitor 4K,Hardware,0.8612790414298239,-0.718687299933774,-0.023077779958918795,6,Summer,No Festival
9057,1807,2025-02-08,12176,21,Network Switch,Networking,0.09740853816845968,-0.0016454733578979777,0.06753811426526028,2,Winter,No Festival
6809,2362,2025-05-09,42126,13,Gaming Headset,Peripherals,0.09949866737059644,-0.718687299933774,-0.3839614502681564,5,Summer,No Festival
27991,2510,2025-04-04,48788,11,USB Drive 64GB,Accessories,-1.474374476542154,-1.4357291265096501,-1.209747368643566,4,Summer,No Festival
3053,2296,2025-02-28,39913,7,Monitor 4K,Hardware,1.0004208305580051,1.4324381797938541,2.041993782276821,2,Winter,No Festival
24538,4626,2025-02-24,21325,20,Ethernet Cable,Networking,-0.5781141211340215,1.4324381797938541,0.17246712316082088,2,Winter,No Festival
10768,4198,2024-05-29,25332,21,Network Switch,Networking,-0.36137482170059504,0.715396353217978,0.0853423995223929,5,Summer,No Festival
10193,1420,2025-08-23,10114,28,AI & ML Book,Books,1.643671997436806,-1.4357291265096501,-0.47118012929065445,8,Monsoon,No Festival
193,1308,2024-11-04,27982,9,RAM 16GB,Hardware,-1.025642910997802,0.715396353217978,-0.5440345555637255,11,Winter,Diwali Offer
7779,2938,2025-03-11,13931,25,VR Headset,Accessories,1.449370483813224,-0.0016454733578979777,1.0282500313947378,3,Summer,No Festival
3361,3377,2025-03-03,15342,30,Windows 11 License,Software,1.0472207700828138,0.715396353217978,1.4199505476306726,3,Summer,No Festival
772,4068,2025-08-07,28897,7,Monitor 4K,Hardware,1.1299393164846807,1.4324381797938541,2.1953880812302358,8,Monsoon,No Festival
13123,4597,2025-03-05,30202,23,Arduino Kit,IoT,0.9445040196971952,-0.0016454733578979777,0.6694890246979297,3,Summer,No Festival
24055,3347,2025-01-08,35432,3,Mechanical Keyboard,Peripherals,1.2027253581486623,0.715396353217978,1.567287151203414,1,Winter,Pongal/New Year Offer
5448,4259,2025-01-20,15331,27,Java Programming Book,Books,-1.3152740026798415,1.4324381797938541,-0.7005829471613341,1,Winter,Pongal/New Year Offer
615,3053,2023-11-04,28372,15,Microphone USB,Peripherals,1.1867833660356548,1.4324381797938541,2.2627109276035418,11,Winter,Diwali Offer
26542,3832,2024-02-16,34843,26,Python Programming Book,Books,-1.5648483097630148,0.715396353217978,-1.0549178231912448,2,Winter,No Festival
26519,2089,2024-01-15,11686,25,VR Headset,Accessories,0.9792988893929231,0.715396353217978,1.35559631002526,1,Winter,Pongal/New Year Offer
21238,2620,2025-05-26,35629,8,Graphics Card,Hardware,-0.8391131505472222,-0.0016454733578979777,-0.5979595721879551,5,Summer,No Festival
5364,3927,2025-03-31,15838,7,Monitor 4K,Hardware,1.0564712018457727,1.4324381797938541,2.108376641435885,3,Summer,No Festival
25929,2261,2024-12-16,46769,8,Graphics Card,Hardware,-0.954867594117739,0.715396353217978,-0.47697676044917026,12,Winter,Year-end Sale
17154,1830,2025-02-24,13909,10,SSD 1TB,Hardware,0.5105881476516738,-1.4357291265096501,-0.7395720913332384,2,Winter,No Festival
24764,3047,2025-01-03,43210,2,Desktop PC,Hardware,-1.0070465426186352,-0.0016454733578979777,-0.717294004319505,1,Winter,Pongal/New Year Offer
6804,2829,2023-11-26,20594,28,AI & ML Book,Books,1.518994985507587,-0.0016454733578979777,1.0777256018554697,11,Winter,Diwali Offer
14137,3505,2024-04-27,44001,18,Power Bank 20000mAh,Accessories,0.028712738840172756,0.715396353217978,0.4549403450294113,4,Summer,No Festival
16935,2557,2024-06-30,44791,27,Java Programming Book,Books,-1.2078877602164098,1.4324381797938541,-0.5734008135681026,6,Summer,No Festival
9227,1896,2024-08-24,30364,6,Optical Mouse,Peripherals,-1.488829739847689,0.715396353217978,-0.9828921804813444,8,Monsoon,No Festival
19497,3366,2024-08-02,27615,22,Raspberry Pi 4,IoT,1.1490406530534398,-0.718687299933774,0.11324558844641869,8,Monsoon,No Festival
21408,3640,2024-12-08,23356,23,Arduino Kit,IoT,1.1046327258875892,-1.4357291265096501,-0.5988615958798519,12,Winter,Year-end Sale
22883,3666,2024-04-06,42689,12,External Hard Drive 2TB,Hardware,-0.1649367071646751,-0.718687299933774,-0.5092343133814126,4,Summer,No Festival
18835,3893,2025-03-02,46289,12,External Hard Drive 2TB,Hardware,-0.4556498212645577,1.4324381797938541,0.3175068469569444,3,Summer,No Festival
8358,2177,2023-11-11,46043,24,Laptop Bag,Accessories,-1.3096146997666327,-0.718687299933774,-1.0515108137474973,11,Winter,Diwali Offer
18256,3446,2023-12-31,30647,12,External Hard Drive 2TB,Hardware,-0.2342381024014942,0.715396353217978,0.2058011759732747,12,Winter,Year-end Sale
20042,1448,2025-04-06,33843,27,Java Programming Book,Books,-1.2880693903440448,1.4324381797938541,-0.6683633577514372,4,Summer,No Festival
26824,3164,2025-04-10,49658,24,Laptop Bag,Accessories,-1.3070532669208768,0.715396353217978,-0.8106636407090779,4,Summer,No Festival
8520,3426,2023-11-27,39635,2,Desktop PC,Hardware,-0.7799927190343271,0.715396353217978,-0.3112873073888727,11,Winter,Diwali Offer
1694,3798,2025-04-12,31426,22,Raspberry Pi 4,IoT,1.14302897016445,1.4324381797938541,2.2108907196017795,4,Summer,No Festival
679,2188,2025-08-05,48967,7,Monitor 4K,Hardware,0.6952165930927464,-1.4357291265096501,-0.6958394137117205,8,Monsoon,No Festival
10299,2170,2024-09-08,10545,16,Laptop Cooling Pad,Accessories,-0.9113221379829526,0.715396353217978,-0.43571855908209267,9,Monsoon,No Festival
319,1229,2024-08-30,40507,10,SSD 1TB,Hardware,0.29122228179441356,-0.718687299933774,-0.2931348498274882,8,Monsoon,No Festival
3282,1689,2024-09-18,47655,10,SSD 1TB,Hardware,0.6773817021067253,1.4324381797938541,1.6594046847532504,9,Monsoon,No Festival
20453,2160,2024-01-12,10577,19,Router Wi-Fi 6,Networking,-1.3085334091867458,-1.4357291265096501,-1.1704648305832142,1,Winter,Pongal/New Year Offer
6973,4272,2024-03-11,26942,26,Python Programming Book,Books,-1.5705829919856846,0.715396353217978,-1.060351287320929,3,Summer,No Festival
11205,3884,2024-04-29,17443,2,Desktop PC,Hardware,-0.8617895155307004,0.715396353217978,-0.3887876713897281,4,Summer,No Festival
12730,4104,2024-04-02,38352,8,Graphics Card,Hardware,-0.7770181636624486,-0.718687299933774,-0.7992000437560396,4,Summer,No Festival
2678,2917,2024-09-20,36499,21,Network Switch,Networking,-0.38733494359233234,-0.718687299933774,-0.6145926221084296,9,Monsoon,No Festival
26078,4069,2024-08-11,32180,27,Java Programming Book,Books,-1.2667063085724835,-1.4357291265096501,-1.1605573046728033,8,Monsoon,No Festival
4483,3158,2024-02-21,11121,5,Gaming Mouse,Peripherals,2.0356550182834328,-1.4357291265096501,-0.3783316679236025,2,Winter,No Festival
22805,3081,2024-03-06,45278,26,Python Programming Book,Books,-1.5520759078371411,1.4324381797938541,-0.9810376017424652,3,Summer,No Festival
6629,4309,2024-12-30,41670,19,Router Wi-Fi 6,Networking,-1.1806330169806316,-0.0016454733578979777,-0.8406455491682973,12,Winter,Year-end Sale
21548,3393,2025-03-02,47215,23,Arduino Kit,IoT,1.4165588949780676,1.4324381797938541,2.534843943416631,3,Summer,No Festival
